rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
11460,2011-08-02 21:28:03,4113,403,2011-08-08 18:24:03,1
11461,2011-08-02 21:35:00,4343,65,2011-08-05 01:34:00,1
11462,2011-08-02 21:36:46,167,268,2011-08-10 01:48:46,1
11463,2011-08-02 21:37:36,1944,138,2011-08-08 03:11:36,2
11464,2011-08-02 21:42:07,538,577,2011-08-03 21:44:07,2
11465,2011-08-02 21:43:52,2190,447,2011-08-10 22:24:52,1
11466,2011-08-02 21:46:46,3363,556,2011-08-06 01:42:46,1
11467,2011-08-02 21:47:07,246,117,2011-08-09 00:50:07,1
11468,2011-08-02 21:47:26,3168,413,2011-08-05 02:30:26,2
11469,2011-08-02 21:48:09,230,77,2011-08-06 18:37:09,1
11470,2011-08-02 21:48:28,2379,346,2011-08-05 23:58:28,2
11471,2011-08-02 21:49:03,3378,355,2011-08-08 00:17:03,1
11472,2011-08-02 21:49:06,1829,410,2011-08-11 20:17:06,1
11473,2011-08-02 21:52:03,620,536,2011-08-09 02:01:03,1
11474,2011-08-02 21:53:08,574,214,2011-08-05 22:36:08,1
11475,2011-08-02 21:55:09,3687,194,2011-08-09 20:28:09,2
11476,2011-08-02 22:03:47,724,144,2011-08-09 02:19:47,1
11477,2011-08-02 22:09:01,1671,47,2011-08-07 03:46:01,2
11478,2011-08-02 22:09:05,3932,197,2011-08-04 18:02:05,1
11479,2011-08-02 22:18:13,4077,237,2011-08-12 00:43:13,1
11480,2011-08-02 22:18:24,4161,14,2011-08-04 21:22:24,2
11481,2011-08-02 22:18:41,4028,234,2011-08-09 23:43:41,2
11482,2011-08-02 22:24:31,1400,134,2011-08-04 01:48:31,1
11483,2011-08-02 22:28:22,1586,45,2011-08-11 18:06:22,1
11484,2011-08-02 22:28:23,330,165,2011-08-04 20:51:23,2
11485,2011-08-02 22:33:25,1872,326,2011-08-04 23:26:25,2
11486,2011-08-02 22:34:06,1610,236,2011-08-09 00:46:06,2
11487,2011-08-02 22:35:05,734,239,2011-08-08 00:54:05,2
11488,2011-08-02 22:35:15,2520,45,2011-08-09 00:28:15,2
11489,2011-08-02 22:35:28,3001,474,2011-08-04 00:29:28,2
11490,2011-08-02 22:36:00,1178,156,2011-08-09 16:36:00,1
11491,2011-08-02 22:44:50,268,307,2011-08-11 01:55:50,2
11492,2011-08-02 22:46:47,4037,349,2011-08-09 19:54:47,2
11493,2011-08-02 22:47:00,3375,124,2011-08-10 20:53:00,2
11494,2011-08-02 22:51:23,3994,579,2011-08-09 01:52:23,1
11495,2011-08-16 22:51:20,1265,247,2011-08-23 00:44:20,1
11496,2011-02-14 15:16:03,2047,155,2012-01-01  00:44:20,1
11497,2011-08-16 22:52:30,436,12,2011-08-21 19:52:30,1
11498,2011-08-16 22:52:54,487,482,2011-08-25 03:27:54,2
11499,2011-08-16 22:54:12,3857,172,2011-08-24 03:37:12,2
11500,2011-08-16 23:01:22,4003,584,2011-08-24 22:54:22,1
11501,2011-08-16 23:04:53,2147,23,2011-08-19 20:57:53,2
11502,2011-08-16 23:06:30,4470,11,2011-08-19 03:49:30,1
11503,2011-08-16 23:10:34,1496,526,2011-08-25 03:55:34,1
11504,2011-08-16 23:16:46,2132,350,2011-08-18 20:49:46,2
11505,2011-08-16 23:18:47,3344,34,2011-08-23 19:52:47,2
11506,2011-08-16 23:25:48,1529,565,2011-08-22 18:17:48,1
11507,2011-08-16 23:26:43,4197,236,2011-08-24 22:48:43,2
11508,2011-08-16 23:27:36,2688,19,2011-08-25 01:34:36,2
11509,2011-08-16 23:29:53,2750,273,2011-08-19 02:09:53,1
11510,2011-08-16 23:30:07,2997,400,2011-08-25 17:35:07,1
11511,2011-08-16 23:39:59,2127,397,2011-08-18 18:04:59,1
11512,2011-08-16 23:51:06,1248,373,2011-08-26 02:06:06,2
11513,2011-08-16 23:51:33,4473,499,2011-08-24 01:37:33,2
11514,2011-08-16 23:53:10,4240,423,2011-08-23 22:04:10,1
11515,2011-08-16 23:54:34,1053,279,2011-08-21 19:00:34,1
11516,2011-08-16 23:54:47,1860,90,2011-08-17 20:05:47,1
11517,2011-08-16 23:56:28,4266,280,2011-08-21 22:40:28,1
11518,2011-08-16 23:59:49,3297,407,2011-08-17 22:51:49,2
11519,2011-08-17 00:01:27,1034,381,2011-08-19 04:54:27,2
11520,2011-08-17 00:04:28,3536,119,2011-08-26 02:03:28,1
11521,2011-08-17 00:04:54,463,229,2011-08-21 00:57:54,1
11522,2011-08-17 00:05:05,2033,599,2011-08-24 04:56:05,1
11523,2011-08-17 00:10:10,1329,421,2011-08-24 22:39:10,1
11524,2011-08-17 00:10:55,317,533,2011-08-23 05:30:55,1
11525,2011-08-17 00:15:31,1107,174,2011-08-20 21:14:31,1
11526,2011-08-17 00:17:38,2419,572,2011-08-18 03:59:38,2
11527,2011-08-17 00:25:06,162,264,2011-08-22 21:13:06,1
11528,2011-08-17 00:27:23,893,14,2011-08-22 06:12:23,2
11529,2011-08-17 00:28:01,3071,4,2011-08-19 04:47:01,2
11530,2011-08-17 00:29:00,365,400,2011-08-22 03:22:00,1
11531,2011-08-17 00:30:04,1817,278,2011-08-20 01:12:04,2
11532,2011-08-17 00:34:14,1947,413,2011-08-22 19:37:14,2
11533,2011-08-17 00:34:53,4252,264,2011-08-22 06:10:53,1
11534,2011-08-17 00:35:27,2414,144,2011-08-24 01:36:27,1
11535,2011-08-17 00:39:54,1649,356,2011-08-24 20:46:54,2
11536,2011-08-17 00:40:03,2735,428,2011-08-21 19:11:03,1
11537,2011-08-17 00:41:08,190,474,2011-08-19 00:25:08,2
11538,2011-08-17 00:44:04,554,431,2011-08-18 03:43:04,2
11539,2011-08-17 00:45:41,2064,264,2011-08-19 06:03:41,1
11540,2011-08-17 00:48:03,3385,370,2011-08-25 03:46:03,1
11541,2011-02-14 15:16:03,2026,335,2012-01-01  00:44:20,1
11542,2011-08-17 00:51:32,2155,7,2011-08-24 20:29:32,2
11543,2011-08-17 00:54:28,2860,238,2011-08-25 04:31:28,2
11544,2011-08-17 00:55:07,836,439,2011-08-22 19:25:07,1
11545,2011-08-17 00:56:06,3198,257,2011-08-25 22:47:06,1
11546,2011-08-17 00:57:36,2522,24,2011-08-18 23:16:36,1
11547,2011-08-17 00:59:24,737,114,2011-08-20 04:03:24,2
11548,2011-08-17 00:59:47,480,323,2011-08-22 05:09:47,1
11549,2011-08-17 01:01:48,945,402,2011-08-19 21:24:48,2
11550,2011-08-17 01:02:06,2972,339,2011-08-22 21:44:06,1
11551,2011-08-17 01:03:49,3356,168,2011-08-18 22:31:49,1
11552,2011-08-17 01:04:29,1143,230,2011-08-23 23:07:29,1
11553,2011-08-17 01:04:31,3317,360,2011-08-24 00:44:31,1
11554,2011-08-17 01:05:17,2212,460,2011-08-20 06:20:17,2
11555,2011-08-17 01:08:59,2569,372,2011-08-18 06:09:59,2
11556,2011-08-17 01:11:53,373,9,2011-08-18 23:41:53,1
11557,2011-08-17 01:19:20,2376,416,2011-08-24 02:25:20,1
11558,2011-08-17 01:19:52,1681,403,2011-08-19 00:47:52,2
11559,2011-08-17 01:20:26,1812,385,2011-08-24 03:11:26,1
11560,2011-08-17 01:20:30,2316,320,2011-08-18 04:29:30,2
11561,2011-08-17 01:23:09,189,149,2011-08-23 21:02:09,2
11562,2011-08-17 01:23:39,2992,424,2011-08-26 06:16:39,1
11563,2011-02-14 15:16:03,1545,83,2012-01-01  00:44:20,1
11564,2011-08-17 01:27:49,2237,332,2011-08-19 22:07:49,1
11565,2011-08-17 01:28:05,173,83,2011-08-23 23:33:05,2
11566,2011-08-17 01:28:35,4020,520,2011-08-20 22:42:35,1
11567,2011-08-17 01:28:43,567,558,2011-08-24 20:20:43,2
11568,2011-08-17 01:30:01,183,342,2011-08-18 22:21:01,2
11569,2011-08-17 01:31:04,2592,504,2011-08-24 03:36:04,2
11570,2011-08-17 01:34:32,2466,343,2011-08-24 05:47:32,1
11571,2011-08-17 01:37:51,203,296,2011-08-17 20:30:51,1
11572,2011-08-17 01:37:55,3512,515,2011-08-19 06:22:55,2
11573,2011-08-17 01:38:18,639,146,2011-08-19 05:06:18,2
11574,2011-08-17 01:38:19,3596,277,2011-08-18 20:30:19,2
11575,2011-08-17 01:50:26,1725,319,2011-08-18 00:43:26,1
11576,2011-08-17 01:53:20,327,293,2011-08-19 00:15:20,1
11577,2011-02-14 15:16:03,4106,219,2012-01-01  00:44:20,2
11578,2011-08-17 01:54:13,192,590,2011-08-26 02:00:13,2
11579,2011-08-17 01:57:49,4256,356,2011-08-22 02:42:49,1
11580,2011-08-17 01:59:07,1346,436,2011-08-21 06:18:07,2
11581,2011-08-17 02:03:02,1249,231,2011-08-24 03:53:02,2
11582,2011-08-17 02:03:49,2115,339,2011-08-24 03:29:49,1
11583,2011-08-17 02:08:13,133,542,2011-08-20 23:13:13,2
11584,2011-08-17 02:13:26,3906,479,2011-08-22 01:24:26,2
11585,2011-08-17 02:14:36,753,297,2011-08-20 07:37:36,2
11586,2011-08-17 02:20:42,3140,465,2011-08-26 05:01:42,1
11587,2011-08-17 02:21:03,1319,156,2011-08-25 21:02:03,2
11588,2011-08-17 02:26:23,2480,565,2011-08-22 02:32:23,1
11589,2011-08-17 02:28:22,3480,554,2011-08-25 00:08:22,1
11590,2011-08-17 02:28:33,3600,491,2011-08-20 03:13:33,1
11591,2011-08-17 02:29:41,1670,6,2011-08-23 20:47:41,1
11592,2011-08-17 02:36:04,720,383,2011-08-19 00:31:04,1
11593,2011-02-14 15:16:03,817,99,2012-01-01  00:44:20,1
11594,2011-08-17 02:47:02,319,198,2011-08-22 05:14:02,2
11595,2011-08-17 02:53:14,466,350,2011-08-26 02:05:14,1
11596,2011-08-17 02:53:55,1674,290,2011-08-26 02:19:55,1
11597,2011-08-17 03:02:56,4073,272,2011-08-26 04:47:56,1
11598,2011-08-17 03:03:07,1949,319,2011-08-22 21:05:07,2
11599,2011-08-17 03:08:10,3749,112,2011-08-25 05:01:10,2
11600,2011-08-17 03:12:04,1978,400,2011-08-23 07:10:04,1
11601,2011-08-17 03:14:47,1098,471,2011-08-20 00:21:47,2
11602,2011-08-17 03:21:19,2082,391,2011-08-19 05:23:19,1
11603,2011-08-17 03:22:10,3910,406,2011-08-18 06:48:10,1
11604,2011-08-17 03:28:27,1820,388,2011-08-19 05:38:27,2
11605,2011-08-17 03:30:57,1292,455,2011-08-24 07:02:57,2
11606,2011-08-17 03:32:43,4138,499,2011-08-18 04:30:43,1
11607,2011-08-17 03:36:06,4345,242,2011-08-20 01:06:06,1
11608,2011-08-17 03:36:52,1673,448,2011-08-25 07:17:52,2
11609,2011-08-17 03:41:11,351,73,2011-08-25 01:30:11,2
11610,2011-08-17 03:43:37,3048,275,2011-08-20 22:14:37,1
11611,2011-02-14 15:16:03,1857,192,2012-01-01  00:44:20,2
11612,2011-08-17 03:48:51,375,526,2011-08-20 03:03:51,1
11613,2011-08-17 03:50:33,2486,126,2011-08-25 00:37:33,2
11614,2011-08-17 03:52:18,805,2,2011-08-20 07:04:18,1
11615,2011-08-17 03:54:35,4331,436,2011-08-23 06:54:35,2
11616,2011-08-17 04:00:01,2588,36,2011-08-20 23:03:01,2
11617,2011-08-17 04:00:40,1898,324,2011-08-18 00:36:40,1
11618,2011-08-17 04:01:36,954,175,2011-08-23 01:02:36,1
11619,2011-08-17 04:03:26,3652,374,2011-08-22 03:07:26,1
11620,2011-08-17 04:06:22,3801,502,2011-08-17 23:53:22,1
11621,2011-08-17 04:13:45,3708,216,2011-08-26 01:00:45,1
11622,2011-08-17 04:15:46,499,220,2011-08-24 04:48:46,1
11623,2011-08-17 04:15:47,759,163,2011-08-19 04:11:47,2
11624,2011-08-17 04:17:42,606,527,2011-08-18 02:46:42,1
11625,2011-08-17 04:18:52,712,521,2011-08-25 03:05:52,2
11626,2011-08-17 04:25:42,4279,266,2011-08-23 05:46:42,1
11627,2011-08-17 04:25:47,3945,168,2011-08-26 02:54:47,2
11628,2011-08-17 04:27:18,3656,256,2011-08-25 01:12:18,2
11629,2011-08-17 04:27:24,786,299,2011-08-26 10:25:24,2
11630,2011-08-17 04:27:46,688,72,2011-08-19 09:58:46,2
11631,2011-08-17 04:28:56,59,168,2011-08-24 00:42:56,2
11632,2011-08-17 04:29:32,2551,238,2011-08-22 03:44:32,1
11633,2011-08-17 04:30:09,1706,468,2011-08-20 06:56:09,1
11634,2011-08-17 04:31:49,2576,206,2011-08-21 02:51:49,1
11635,2011-08-17 04:33:17,2642,98,2011-08-21 07:50:17,2
11636,2011-08-17 04:36:31,791,276,2011-08-24 00:03:31,2
11637,2011-08-17 04:36:39,479,283,2011-08-18 02:17:39,1
11638,2011-08-17 04:39:09,3421,152,2011-08-25 06:42:09,2
11639,2011-08-17 04:43:29,3985,462,2011-08-25 01:04:29,2
11640,2011-08-17 04:44:33,1718,501,2011-08-21 09:29:33,2
11641,2011-08-17 04:45:39,2717,79,2011-08-20 10:38:39,1
11642,2011-08-17 04:48:05,3790,25,2011-08-18 01:53:05,2
11643,2011-08-17 04:49:35,1378,197,2011-08-24 07:05:35,1
11644,2011-08-17 04:49:46,1760,438,2011-08-24 08:49:46,1
11645,2011-08-17 04:50:56,4261,35,2011-08-25 23:03:56,1
11646,2011-02-14 15:16:03,478,11,2012-01-01  00:44:20,2
11647,2011-08-17 04:54:14,3016,110,2011-08-23 04:16:14,2
11648,2011-08-17 04:56:16,3362,465,2011-08-26 00:53:16,2
11649,2011-08-17 04:59:26,3222,217,2011-08-20 04:02:26,2
11650,2011-08-17 05:00:03,3979,418,2011-08-22 01:45:03,2
11651,2011-08-17 05:02:25,3681,143,2011-08-24 08:15:25,2
11652,2011-02-14 15:16:03,1622,597,2012-01-01  00:44:20,2
11653,2011-08-17 05:06:10,4475,358,2011-08-24 03:09:10,2
11654,2011-08-17 05:06:19,1048,218,2011-08-18 04:32:19,2
11655,2011-08-17 05:11:07,1699,113,2011-08-26 10:18:07,1
11656,2011-08-17 05:11:09,1451,56,2011-08-25 07:51:09,1
11657,2011-02-14 15:16:03,3043,53,2012-01-01  00:44:20,2
11658,2011-08-17 05:19:17,2008,422,2011-08-24 07:03:17,2
11659,2011-08-17 05:20:45,2881,112,2011-08-22 10:18:45,1
11660,2011-08-17 05:22:42,4081,525,2011-08-23 01:03:42,1
11661,2011-08-17 05:25:57,1008,27,2011-08-25 04:37:57,1
11662,2011-08-17 05:27:37,2730,177,2011-08-26 09:56:37,2
11663,2011-08-17 05:30:19,3798,373,2011-08-25 08:14:19,1
11664,2011-08-17 05:35:52,1343,433,2011-08-18 02:40:52,1
11665,2011-08-17 05:36:57,334,254,2011-08-23 01:38:57,1
11666,2011-08-17 05:45:10,250,531,2011-08-19 06:47:10,2
11667,2011-08-17 05:46:55,1516,582,2011-08-26 08:19:55,1
11668,2011-08-17 05:47:32,2162,249,2011-08-20 03:11:32,1
11669,2011-08-17 05:48:51,3224,487,2011-08-22 01:22:51,1
11670,2011-08-17 05:48:59,4437,286,2011-08-19 08:51:59,1
11671,2011-08-17 05:50:21,3569,338,2011-08-20 03:43:21,1
11672,2011-02-14 15:16:03,3947,521,2012-01-01  00:44:20,2
11673,2011-08-17 05:54:15,823,303,2011-08-21 08:12:15,2
11674,2011-08-17 05:56:27,582,306,2011-08-24 08:50:27,2
11675,2011-08-17 05:57:54,1322,514,2011-08-21 23:57:54,1
11676,2011-02-14 15:16:03,4496,216,2012-01-01  00:44:20,2
11677,2011-08-17 06:06:26,2206,407,2011-08-20 04:35:26,2
11678,2011-08-17 06:07:39,3511,176,2011-08-21 10:51:39,2
11679,2011-08-17 06:08:54,3337,72,2011-08-21 07:50:54,1
11680,2011-08-17 06:12:27,4538,221,2011-08-23 08:54:27,1
11681,2011-08-17 06:13:30,1260,543,2011-08-26 01:29:30,2
11682,2011-08-17 06:13:40,2544,387,2011-08-18 06:11:40,1
11683,2011-08-17 06:15:17,2603,66,2011-08-26 05:33:17,1
11684,2011-08-17 06:27:15,4277,517,2011-08-22 02:11:15,2
11685,2011-08-17 06:39:16,3552,51,2011-08-22 04:20:16,2
11686,2011-08-17 06:39:30,1393,392,2011-08-21 10:19:30,2
11687,2011-08-17 06:39:59,1977,169,2011-08-23 04:53:59,1
11688,2011-08-17 06:41:58,2229,82,2011-08-25 04:38:58,1
11689,2011-08-17 06:42:08,2390,419,2011-08-26 06:09:08,1
11690,2011-08-17 06:44:22,3934,267,2011-08-24 03:49:22,1
11691,2011-08-17 06:51:05,2529,515,2011-08-24 09:53:05,1
11692,2011-08-17 06:52:41,1222,350,2011-08-24 12:17:41,2
11693,2011-08-17 06:56:56,793,221,2011-08-24 06:20:56,2
11694,2011-08-17 06:57:30,3540,410,2011-08-24 07:52:30,1
11695,2011-08-17 07:01:08,1110,386,2011-08-21 09:21:08,1
11696,2011-08-17 07:01:09,3816,522,2011-08-21 09:12:09,2
11697,2011-08-17 07:09:19,383,329,2011-08-19 02:02:19,1
11698,2011-08-17 07:09:59,3946,353,2011-08-19 04:31:59,1
11699,2011-08-17 07:11:58,3997,339,2011-08-26 12:08:58,1
11700,2011-08-17 07:12:31,2365,104,2011-08-18 04:21:31,2
11701,2011-08-17 07:15:47,993,34,2011-08-19 01:44:47,2
11702,2011-08-17 07:18:56,3286,526,2011-08-24 06:33:56,1
11703,2011-08-17 07:19:29,1692,279,2011-08-20 09:35:29,2
11704,2011-08-17 07:21:22,1099,135,2011-08-25 06:06:22,1
11705,2011-08-17 07:22:25,4242,489,2011-08-18 06:42:25,1
11706,2011-08-17 07:23:46,4234,414,2011-08-18 10:13:46,2
11707,2011-08-17 07:24:59,1030,581,2011-08-24 10:40:59,1
11708,2011-08-17 07:26:47,76,582,2011-08-22 04:11:47,1
11709,2011-02-14 15:16:03,1720,330,2012-01-01  00:44:20,1
11710,2011-08-17 07:29:44,613,553,2011-08-19 02:06:44,2
11711,2011-08-17 07:30:55,1503,470,2011-08-18 09:21:55,1
11712,2011-08-17 07:32:51,3607,203,2011-08-21 09:18:51,2
11713,2011-08-17 07:34:05,1919,590,2011-08-25 07:49:05,1
11714,2011-08-17 07:34:55,17,151,2011-08-18 04:07:55,1
11715,2011-08-17 07:40:55,1615,452,2011-08-25 11:19:55,1
11716,2011-08-17 07:40:55,3054,287,2011-08-21 05:56:55,1
11717,2011-08-17 07:44:09,1371,566,2011-08-20 09:39:09,2
11718,2011-08-17 07:44:42,3673,555,2011-08-23 03:02:42,2
11719,2011-08-17 07:46:05,2054,338,2011-08-23 08:52:05,1
11720,2011-08-17 07:46:54,1707,121,2011-08-26 04:19:54,2
11721,2011-08-17 07:49:17,1923,46,2011-08-18 04:08:17,1
11722,2011-08-17 07:53:03,2430,321,2011-08-22 06:56:03,2
11723,2011-08-17 07:56:22,1665,341,2011-08-22 03:49:22,1
11724,2011-08-17 08:04:44,4484,207,2011-08-25 03:25:44,2
11725,2011-08-17 08:09:00,519,45,2011-08-18 09:50:00,1
11726,2011-08-17 08:11:10,4438,266,2011-08-22 05:45:10,1
11727,2011-08-17 08:12:20,98,6,2011-08-19 12:45:20,1
11728,2011-08-17 08:12:26,726,444,2011-08-18 03:26:26,1
11729,2011-08-17 08:14:41,2819,215,2011-08-22 02:54:41,1
11730,2011-08-17 08:22:00,3817,98,2011-08-22 05:43:00,2
11731,2011-08-17 08:24:35,917,52,2011-08-24 02:54:35,2
11732,2011-08-17 08:29:46,460,137,2011-08-23 14:21:46,2
11733,2011-08-17 08:31:03,439,251,2011-08-21 05:44:03,2
11734,2011-08-17 08:34:22,4063,337,2011-08-25 11:56:22,2
11735,2011-08-17 08:35:42,2555,452,2011-08-26 11:04:42,1
11736,2011-08-17 08:40:55,4217,535,2011-08-26 09:03:55,1
11737,2011-08-17 08:42:08,4128,549,2011-08-19 08:14:08,1
11738,2011-08-17 08:45:55,3042,347,2011-08-26 07:09:55,1
11739,2011-02-14 15:16:03,4568,373,2012-01-01  00:44:20,2
11740,2011-08-17 08:48:31,2441,27,2011-08-24 07:47:31,2
11741,2011-08-17 08:48:39,1819,473,2011-08-20 07:37:39,1
11742,2011-08-17 08:48:43,596,470,2011-08-23 07:18:43,2
11743,2011-08-17 08:49:05,294,336,2011-08-22 08:53:05,2
11744,2011-08-17 08:54:30,297,26,2011-08-25 03:28:30,1
11745,2011-08-17 09:00:01,4018,240,2011-08-26 14:29:01,2
11746,2011-08-17 09:03:24,4571,299,2011-08-25 06:08:24,2
11747,2011-08-17 09:03:31,1041,555,2011-08-19 08:23:31,2
11748,2011-08-17 09:04:02,1175,595,2011-08-21 12:22:02,2
11749,2011-08-17 09:04:03,4141,567,2011-08-19 09:32:03,2
11750,2011-08-17 09:07:00,665,190,2011-08-23 08:16:00,2
11751,2011-08-17 09:07:56,3309,51,2011-08-26 13:16:56,1
11752,2011-08-17 09:10:55,1833,481,2011-08-18 06:22:55,1
11753,2011-08-17 09:11:52,2599,43,2011-08-25 05:03:52,2
11754,2011-02-14 15:16:03,3747,163,2012-01-01  00:44:20,2
11755,2011-08-17 09:15:35,3457,513,2011-08-23 06:28:35,2
11756,2011-08-17 09:29:22,1798,198,2011-08-21 12:17:22,1
11757,2011-02-14 15:16:03,1295,550,2012-01-01  00:44:20,2
11758,2011-08-17 09:33:02,11,533,2011-08-24 05:03:02,2
11759,2011-08-17 09:41:23,2655,108,2011-08-19 11:58:23,2
11760,2011-08-17 09:44:22,626,545,2011-08-24 14:39:22,2
11761,2011-08-17 09:44:59,2230,13,2011-08-25 07:46:59,1
11762,2011-08-17 09:48:06,1204,244,2011-08-26 13:12:06,2
11763,2011-08-17 09:51:39,872,586,2011-08-21 10:15:39,2
11764,2011-08-17 09:51:54,4502,252,2011-08-20 07:11:54,1
11765,2011-08-17 09:55:28,4311,308,2011-08-19 15:53:28,2
11766,2011-08-17 09:58:40,2999,544,2011-08-21 04:59:40,1
11767,2011-08-17 10:00:40,2374,77,2011-08-25 04:14:40,2
11768,2011-08-17 10:02:29,1307,564,2011-08-23 10:26:29,1
11769,2011-08-17 10:04:49,1406,418,2011-08-20 09:22:49,1
11770,2011-08-17 10:05:05,2862,475,2011-08-20 15:59:05,1
11771,2011-08-17 10:17:09,2575,324,2011-08-25 10:58:09,1
11772,2011-08-17 10:18:57,1021,237,2011-08-26 12:48:57,2
11773,2011-08-17 10:19:51,1886,384,2011-08-23 04:30:51,1
11774,2011-08-17 10:20:39,1679,488,2011-08-23 13:37:39,1
11775,2011-08-17 10:25:53,256,574,2011-08-22 08:37:53,2
11776,2011-08-17 10:27:19,2400,306,2011-08-20 14:02:19,2
11777,2011-08-17 10:27:19,4065,83,2011-08-26 13:10:19,1
11778,2011-08-17 10:31:40,1306,213,2011-08-25 13:53:40,2
11779,2011-08-17 10:31:58,181,126,2011-08-24 15:28:58,2
11780,2011-08-17 10:34:24,2268,297,2011-08-21 04:55:24,1
11781,2011-08-17 10:37:00,1853,506,2011-08-21 12:03:00,2
11782,2011-02-14 15:16:03,4098,354,2012-01-01  00:44:20,1
11783,2011-08-17 10:39:24,979,152,2011-08-21 12:43:24,2
11784,2011-08-17 10:48:05,3101,297,2011-08-19 06:47:05,1
11785,2011-08-17 10:54:46,2760,182,2011-08-23 14:15:46,2
11786,2011-08-17 10:57:40,1487,435,2011-08-24 06:48:40,2
11787,2011-08-17 10:59:00,1980,195,2011-08-19 05:56:00,1
11788,2011-08-17 10:59:18,1310,560,2011-08-22 11:12:18,1
11789,2011-08-17 10:59:24,851,150,2011-08-26 16:17:24,1
11790,2011-08-17 11:00:08,2384,451,2011-08-20 05:15:08,2
11791,2011-08-17 11:01:11,3640,219,2011-08-22 06:31:11,2
11792,2011-08-17 11:03:53,3703,376,2011-08-26 06:34:53,1
11793,2011-08-17 11:05:53,1955,352,2011-08-25 12:25:53,1
11794,2011-08-17 11:08:48,3486,453,2011-08-20 13:36:48,2
11795,2011-08-17 11:13:38,2220,565,2011-08-19 14:20:38,2
11796,2011-08-17 11:16:47,3983,435,2011-08-18 16:55:47,2
11797,2011-08-17 11:17:21,1142,546,2011-08-18 09:14:21,2
11798,2011-08-17 11:21:43,3974,448,2011-08-25 07:43:43,2
11799,2011-08-17 11:25:25,40,501,2011-08-25 13:03:25,2
11800,2011-08-17 11:29:52,2284,350,2011-08-21 08:37:52,1
11801,2011-08-17 11:30:11,659,126,2011-08-23 09:54:11,1
11802,2011-08-17 11:32:51,2815,221,2011-08-22 10:56:51,1
11803,2011-08-17 11:42:08,3648,160,2011-08-22 07:45:08,2
11804,2011-08-17 11:42:45,1040,556,2011-08-25 07:11:45,1
11805,2011-08-17 11:48:47,1208,208,2011-08-26 11:06:47,2
11806,2011-08-17 11:49:28,3203,125,2011-08-22 15:42:28,1
11807,2011-08-17 11:51:15,4052,201,2011-08-21 11:47:15,2
11808,2011-08-17 11:51:16,4042,462,2011-08-18 14:01:16,2
11809,2011-08-17 11:51:39,1136,305,2011-08-24 17:14:39,1
11810,2011-08-17 11:56:48,1548,270,2011-08-20 17:39:48,1
11811,2011-08-17 11:59:18,195,130,2011-08-18 09:13:18,2
11812,2011-08-17 12:00:54,119,132,2011-08-18 16:08:54,1
11813,2011-08-17 12:06:54,1074,36,2011-08-21 17:52:54,2
11814,2011-08-17 12:09:20,3462,509,2011-08-25 16:56:20,2
11815,2011-08-17 12:13:26,272,192,2011-08-22 17:15:26,2
11816,2011-08-17 12:14:16,3897,224,2011-08-19 06:15:16,2
11817,2011-08-17 12:20:01,2297,38,2011-08-19 18:06:01,1
11818,2011-08-17 12:22:04,213,512,2011-08-25 15:59:04,2
11819,2011-08-17 12:25:17,656,208,2011-08-19 16:12:17,1
11820,2011-08-17 12:25:33,2801,401,2011-08-19 07:04:33,2
11821,2011-08-17 12:27:55,2711,20,2011-08-18 07:07:55,1
11822,2011-08-17 12:32:39,1317,263,2011-08-18 12:30:39,2
11823,2011-08-17 12:36:37,2626,352,2011-08-22 11:10:37,2
11824,2011-08-17 12:37:54,2639,1,2011-08-19 10:11:54,2
11825,2011-08-17 12:43:30,2656,296,2011-08-20 15:25:30,1
11826,2011-08-17 12:43:46,1837,536,2011-08-19 16:59:46,2
11827,2011-08-17 12:44:27,3064,523,2011-08-24 13:31:27,1
11828,2011-08-17 12:48:28,2593,268,2011-08-24 09:24:28,2
11829,2011-08-17 12:52:04,2207,563,2011-08-19 10:50:04,2
11830,2011-08-17 12:53:15,3713,522,2011-08-25 08:08:15,1
11831,2011-08-17 12:54:47,4562,32,2011-08-21 11:21:47,1
11832,2011-08-17 12:55:31,2331,125,2011-08-19 08:31:31,1
11833,2011-08-17 13:00:33,3728,424,2011-08-18 13:45:33,2
11834,2011-08-17 13:00:40,2407,261,2011-08-22 12:50:40,1
11835,2011-08-17 13:03:13,2796,479,2011-08-19 10:50:13,1
11836,2011-08-17 13:03:36,2253,198,2011-08-19 17:15:36,1
11837,2011-08-17 13:04:41,1085,81,2011-08-26 14:19:41,1
11838,2011-08-17 13:06:00,3576,161,2011-08-20 11:44:00,1
11839,2011-08-17 13:08:45,2282,80,2011-08-18 15:05:45,2
11840,2011-08-17 13:09:01,1824,491,2011-08-19 17:42:01,1
11841,2011-08-17 13:12:20,1524,270,2011-08-21 11:16:20,2
11842,2011-08-17 13:13:37,2680,422,2011-08-20 08:32:37,1
11843,2011-08-17 13:14:50,3091,187,2011-08-22 11:31:50,2
11844,2011-08-17 13:16:04,3791,368,2011-08-18 10:16:04,1
11845,2011-08-17 13:16:38,14,65,2011-08-18 11:21:38,1
11846,2011-08-17 13:18:29,3306,283,2011-08-22 18:05:29,2
11847,2011-02-14 15:16:03,1784,337,2012-01-01  00:44:20,1
11848,2011-02-14 15:16:03,3680,152,2012-01-01  00:44:20,1
11849,2011-08-17 13:24:55,1191,92,2011-08-22 12:50:55,2
