payment_id,customer_id,staff_id,rental_id,amount,payment_date
11855,439,1,12621,2.99,2011-08-18 17:31:36
11856,439,2,12755,5.99,2011-08-18 22:38:47
11857,439,2,12826,3.99,2011-08-19 01:25:11
11858,439,2,13358,4.99,2011-08-19 21:04:20
11859,439,2,14730,5.99,2011-08-21 22:21:11
11860,439,2,15044,9.99,2011-08-22 09:51:54
11861,439,2,15162,4.99,2011-08-22 14:41:05
11862,439,2,15653,4.99,2011-08-23 08:34:42
11863,439,1,15818,1.99,2011-08-23 14:59:58
11864,439,1,16018,0.99,2011-08-23 21:27:35
11865,440,2,957,4.99,2011-05-30 17:53:29
11866,440,1,4301,2.99,2011-07-07 16:37:23
11867,440,1,4946,7.99,2011-07-08 22:46:23
11868,440,2,5423,2.99,2011-07-09 20:56:48
11869,440,2,5594,0.99,2011-07-10 04:33:36
11870,440,2,5731,2.99,2011-07-10 11:31:52
11871,440,2,5782,0.99,2011-07-10 13:52:56
11872,440,2,7585,4.99,2011-07-27 23:18:22
11873,440,1,7614,0.99,2011-07-28 00:14:38
11874,440,1,7806,9.99,2011-07-28 07:58:17
11875,440,1,9001,4.99,2011-07-30 04:59:41
11876,440,1,9195,2.99,2011-07-30 12:29:43
11877,440,1,9547,4.99,2011-07-31 01:52:34
11878,440,2,12403,6.99,2011-08-18 09:31:05
11879,440,1,12850,0.99,2011-08-19 02:08:06
11880,440,2,13384,4.99,2011-08-19 21:38:51
11881,440,2,13779,2.99,2011-08-20 12:03:54
11882,440,1,14555,0.99,2011-08-21 16:03:02
11883,440,2,14863,7.99,2011-08-22 02:57:04
11884,440,2,15264,0.99,2011-08-22 18:27:38
11885,440,1,15925,4.99,2011-08-23 18:15:06
11886,440,1,13106,4.99,2006-02-14 15:16:03
11887,441,1,823,4.99,2011-05-29 21:39:37
11888,441,1,1602,4.99,2011-06-16 06:12:40
11889,441,2,2328,4.99,2011-06-18 10:17:21
11890,441,2,3629,0.99,2011-07-06 06:23:22
11891,441,2,3695,2.99,2011-07-06 10:02:08
11892,441,1,4084,8.99,2011-07-07 05:16:00
11893,441,2,4208,0.99,2011-07-07 11:34:22
11894,441,2,5129,2.99,2011-07-09 07:28:33
11895,441,1,5811,0.99,2011-07-10 15:27:04
11896,441,2,6636,2.99,2011-07-12 09:49:46
11897,441,1,6642,4.99,2011-07-12 10:37:52
11898,441,1,6941,5.99,2011-07-26 23:18:49
11899,441,2,8237,2.99,2011-07-29 00:29:56
11900,441,1,8281,0.99,2011-07-29 01:46:00
11901,441,1,8427,4.99,2011-07-29 07:08:36
11902,441,1,8575,4.99,2011-07-29 11:52:47
11903,441,2,8617,4.99,2011-07-29 13:46:14
11904,441,2,9644,10.99,2011-07-31 05:40:35
11905,441,2,9854,2.99,2011-07-31 12:59:34
11906,441,2,10139,1.99,2011-07-31 22:02:20
11907,441,1,10846,1.99,2011-08-01 23:47:54
11908,441,2,11247,1.99,2011-08-02 13:34:08
11909,441,2,13483,2.99,2011-08-20 01:16:38
11910,441,2,13739,4.99,2011-08-20 10:45:10
11911,441,1,13932,4.99,2011-08-20 17:17:00
11912,441,2,14796,4.99,2011-08-22 00:40:49
11913,441,2,15070,3.99,2011-08-22 10:55:45
11914,441,1,14878,4.99,2006-02-14 15:16:03
11915,442,2,466,0.99,2011-05-27 20:57:07
11916,442,2,558,6.99,2011-05-28 08:38:43
11917,442,1,632,5.99,2011-05-28 17:37:50
11918,442,1,1251,5.99,2011-06-15 05:58:55
11919,442,2,1358,0.99,2011-06-15 13:28:48
11920,442,2,1576,8.99,2011-06-16 03:54:39
11921,442,1,1774,2.99,2011-06-16 18:27:52
11922,442,2,3545,4.99,2011-07-06 02:16:17
11923,442,1,3661,2.99,2011-07-06 08:10:02
11924,442,1,4052,5.99,2011-07-07 03:38:22
11925,442,1,4058,2.99,2011-07-07 04:02:50
11926,442,2,4365,2.99,2011-07-07 19:47:46
11927,442,2,4577,3.99,2011-07-08 05:59:00
11928,442,2,6590,4.99,2011-07-12 07:08:21
11929,442,2,6632,2.99,2011-07-12 09:33:10
11930,442,2,7427,2.99,2011-07-27 17:20:16
11931,442,1,7460,0.99,2011-07-27 18:41:35
11932,442,1,7671,2.99,2011-07-28 02:48:31
11933,442,1,8044,2.99,2011-07-28 16:49:12
11934,442,1,8758,4.99,2011-07-29 19:20:49
11935,442,1,9180,4.99,2011-07-30 12:03:15
11936,442,2,9873,5.99,2011-07-31 13:32:18
11937,442,1,10034,2.99,2011-07-31 18:45:30
11938,442,2,10365,6.99,2011-08-01 06:08:44
11939,442,2,10452,0.99,2011-08-01 09:11:36
11940,442,1,12948,0.99,2011-08-19 05:55:14
11941,442,2,13004,0.99,2011-08-19 07:40:08
11942,442,1,13155,7.99,2011-08-19 13:10:23
11943,442,2,14199,0.99,2011-08-21 03:48:43
11944,442,1,14418,1.99,2011-08-21 11:14:26
11945,442,1,14466,0.99,2011-08-21 13:03:13
11946,442,2,15207,2.99,2011-08-22 16:35:25
11947,443,2,1068,4.99,2011-05-31 09:32:15
11948,443,1,2871,2.99,2011-06-20 00:27:49
11949,443,2,3510,5.99,2011-07-06 00:27:41
11950,443,2,6625,5.99,2011-07-12 09:06:40
11951,443,1,6913,4.99,2011-07-12 22:18:12
11952,443,2,6983,2.99,2011-07-27 00:55:03
11953,443,1,7317,2.99,2011-07-27 13:19:41
11954,443,1,7667,8.99,2011-07-28 02:37:22
11955,443,1,7987,9.99,2011-07-28 14:36:52
11956,443,2,9740,1.99,2011-07-31 09:08:03
11957,443,1,10014,4.99,2011-07-31 18:10:56
11958,443,2,10081,5.99,2011-07-31 20:07:44
11959,443,2,10360,0.99,2011-08-01 05:52:53
11960,443,1,11449,4.99,2011-08-02 20:44:43
11961,443,1,12415,4.99,2011-08-18 09:54:01
11962,443,2,12857,4.99,2011-08-19 02:20:13
11963,443,1,13489,2.99,2011-08-20 01:29:06
11964,443,1,14561,2.99,2011-08-21 16:20:43
11965,443,2,14611,6.99,2011-08-21 18:01:41
11966,443,1,15182,0.99,2011-08-22 15:47:05
11967,443,2,15393,4.99,2011-08-22 23:04:09
11968,443,1,15519,0.99,2011-08-23 03:23:32
11969,444,1,201,8.99,2011-05-26 07:13:45
11970,444,1,557,0.99,2011-05-28 08:36:22
11971,444,1,1239,0.99,2011-06-15 04:53:01
11972,444,2,1397,3.99,2011-06-15 16:25:26
11973,444,2,1441,1.99,2011-06-15 18:54:21
11974,444,1,2551,4.99,2011-06-19 02:51:04
11975,444,2,3301,7.99,2011-06-21 07:32:25
11976,444,2,3415,5.99,2011-06-21 16:59:49
11977,444,2,3498,4.99,2011-07-06 00:02:08
11978,444,1,3539,0.99,2011-07-06 01:39:08
11979,444,2,4648,6.99,2011-07-08 09:31:27
11980,444,1,5753,2.99,2011-07-10 12:29:43
11981,444,2,5825,2.99,2011-07-10 16:20:30
11982,444,2,6285,2.99,2011-07-11 16:52:07
11983,444,2,7679,3.99,2011-07-28 02:58:39
11984,444,2,9634,1.99,2011-07-31 05:06:02
11985,444,1,10529,4.99,2011-08-01 12:00:02
11986,444,1,10693,4.99,2011-08-01 18:14:14
11987,444,2,11353,0.99,2011-08-02 17:34:45
11988,444,2,11419,6.99,2011-08-02 19:46:38
11989,444,1,11728,4.99,2011-08-17 08:12:26
11990,444,1,12161,6.99,2011-08-18 00:41:46
11991,444,2,12712,2.99,2011-08-18 21:04:13
11992,444,2,12946,2.99,2011-08-19 05:53:34
11993,444,1,13488,0.99,2011-08-20 01:28:42
11994,444,2,13559,2.99,2011-08-20 04:16:07
11995,444,1,13924,0.99,2011-08-20 17:05:18
11996,444,1,15249,4.99,2011-08-22 17:58:27
11997,444,1,15557,0.99,2011-08-23 04:52:17
11998,444,2,15815,4.99,2011-08-23 14:55:47
11999,445,1,481,2.99,2011-05-27 22:49:27
12000,445,1,960,2.99,2011-05-30 18:13:23
12001,445,1,4041,0.99,2011-07-07 03:03:33
12002,445,1,4193,0.99,2011-07-07 10:57:21
12003,445,2,5225,2.99,2011-07-09 12:10:16
12004,445,1,6346,0.99,2011-07-11 20:08:34
12005,445,2,7351,2.99,2011-07-27 14:37:36
12006,445,2,7971,4.99,2011-07-28 14:00:47
12007,445,1,8851,8.99,2011-07-29 23:26:19
12008,445,2,8911,0.99,2011-07-30 01:30:57
12009,445,2,9625,4.99,2011-07-31 04:30:48
12010,445,1,10007,0.99,2011-07-31 17:54:58
12011,445,2,10334,1.99,2011-08-01 04:58:42
12012,445,2,10341,0.99,2011-08-01 05:10:02
12013,445,2,10936,9.99,2011-08-02 02:55:04
12014,445,1,11383,7.99,2011-08-02 18:22:05
12015,445,1,11868,4.99,2011-08-17 14:05:34
12016,445,1,11877,3.99,2011-08-17 14:21:11
12017,445,2,13586,0.99,2011-08-20 05:40:33
12018,445,1,14612,6.99,2011-08-21 18:03:15
12019,445,2,14673,2.99,2011-08-21 20:01:18
12020,445,1,14866,6.99,2011-08-22 03:11:35
12021,445,1,14955,4.99,2011-08-22 06:25:52
12022,445,1,15123,3.99,2011-08-22 12:48:44
12023,445,1,15791,6.99,2011-08-23 14:02:13
12024,445,2,15906,2.99,2011-08-23 17:36:00
12025,446,2,14,0.99,2011-05-25 00:31:15
12026,446,1,236,0.99,2011-05-26 11:53:49
12027,446,1,355,4.99,2011-05-27 06:15:33
12028,446,1,2248,4.99,2011-06-18 04:59:48
12029,446,2,2335,3.99,2011-06-18 10:59:36
12030,446,2,2520,6.99,2011-06-19 00:29:00
12031,446,2,2710,0.99,2011-06-19 14:03:56
12032,446,1,3060,2.99,2011-06-20 13:47:20
12033,446,2,3168,0.99,2011-06-20 21:46:01
12034,446,2,4358,4.99,2011-07-07 19:27:04
12035,446,2,5393,4.99,2011-07-09 19:35:12
12036,446,2,5409,2.99,2011-07-09 20:17:19
12037,446,2,6454,0.99,2011-07-12 01:00:12
12038,446,1,6510,4.99,2011-07-12 03:35:39
12039,446,1,6535,0.99,2011-07-12 04:43:43
12040,446,1,6734,6.99,2011-07-12 14:04:24
12041,446,1,7005,5.99,2011-07-27 01:38:36
12042,446,2,7089,0.99,2011-07-27 04:43:42
12043,446,1,7576,4.99,2011-07-27 22:54:35
12044,446,2,8284,6.99,2011-07-29 01:56:40
12045,446,1,8309,4.99,2011-07-29 03:22:20
12046,446,2,8670,4.99,2011-07-29 15:49:03
12047,446,2,8691,0.99,2011-07-29 16:41:23
12048,446,2,8922,9.99,2011-07-30 02:08:25
12049,446,1,8923,3.99,2011-07-30 02:08:49
12050,446,1,9116,0.99,2011-07-30 09:19:41
12051,446,1,11051,3.99,2011-08-02 06:23:39
12052,446,2,12253,0.99,2011-08-18 04:00:50
12053,446,2,12480,8.99,2011-08-18 12:26:43
12054,446,1,15808,1.99,2011-08-23 14:38:37
12055,446,2,15951,0.99,2011-08-23 19:10:32
12056,447,1,461,2.99,2011-05-27 20:08:55
12057,447,2,732,0.99,2011-05-29 07:32:51
12058,447,2,1230,0.99,2011-06-15 04:04:09
12059,447,2,1890,2.99,2011-06-17 04:06:13
12060,447,1,2025,4.99,2011-06-17 13:04:00
12061,447,2,2285,4.99,2011-06-18 07:00:54
12062,447,2,4403,4.99,2011-07-07 21:29:40
12063,447,1,4858,6.99,2011-07-08 18:53:24
12064,447,1,5331,4.99,2011-07-09 16:54:06
12065,447,1,5734,0.99,2011-07-10 11:37:28
12066,447,2,5987,2.99,2011-07-11 00:55:31
12067,447,1,6651,0.99,2011-07-12 10:57:28
12068,447,1,6690,1.99,2011-07-12 12:23:02
12069,447,1,8537,8.99,2011-07-29 10:44:54
12070,447,2,8945,4.99,2011-07-30 03:11:48
12071,447,2,9076,5.99,2011-07-30 07:58:12
12072,447,1,9288,6.99,2011-07-30 15:56:39
12073,447,1,10425,2.99,2011-08-01 08:23:25
12074,447,2,10957,5.99,2011-08-02 03:33:30
12075,447,2,11108,0.99,2011-08-02 08:20:01
12076,447,1,11465,5.99,2011-08-02 21:43:52
12077,447,2,12511,0.99,2011-08-18 13:23:19
12078,447,1,13072,2.99,2011-08-19 10:03:30
12079,447,2,13110,0.99,2011-08-19 11:24:37
12080,447,1,13848,4.99,2011-08-20 14:37:49
12081,447,2,14443,5.99,2011-08-21 12:06:32
12082,447,1,15108,2.99,2011-08-22 12:10:07
12083,447,1,15997,4.99,2011-08-23 20:40:31
12084,447,2,16032,4.99,2011-08-23 21:59:57
12085,448,1,299,4.99,2011-05-26 20:55:36
12086,448,2,1123,2.99,2011-05-31 16:48:43
12087,448,1,1313,5.99,2011-06-15 10:18:34
12088,448,2,1823,7.99,2011-06-16 21:48:16
12089,448,2,2697,0.99,2011-06-19 13:29:08
12090,448,2,3225,3.99,2011-06-21 02:16:55
12091,448,2,3347,5.99,2011-06-21 11:08:32
12092,448,2,3959,5.99,2011-07-06 22:07:58
12093,448,2,3992,6.99,2011-07-06 23:36:56
12094,448,2,4024,0.99,2011-07-07 02:11:23
12095,448,2,4206,2.99,2011-07-07 11:32:16
12096,448,1,4406,1.99,2011-07-07 21:35:16
12097,448,2,4537,2.99,2011-07-08 03:48:40
12098,448,2,4558,2.99,2011-07-08 04:55:26
12099,448,2,6341,2.99,2011-07-11 19:48:02
12100,448,2,6985,4.99,2011-07-27 00:57:42
12101,448,1,9178,10.99,2011-07-30 11:58:50
12102,448,2,11608,8.99,2011-08-17 03:36:52
12103,448,1,11798,9.99,2011-08-17 11:21:43
12104,448,1,12446,2.99,2011-08-18 10:56:29
12105,448,1,13220,2.99,2011-08-19 15:42:32
12106,448,2,13250,3.99,2011-08-19 16:47:55
12107,448,1,13982,3.99,2011-08-20 19:08:25
12108,448,1,14580,3.99,2011-08-21 16:56:39
12109,448,1,14711,2.99,2011-08-21 21:22:07
12110,448,2,15358,9.99,2011-08-22 21:29:14
12111,448,1,15427,4.99,2011-08-23 00:07:53
12112,448,2,14734,3.98,2006-02-14 15:16:03
12113,448,1,13577,0.00,2006-02-14 15:16:03
12114,449,2,263,4.99,2011-05-26 15:47:40
12115,449,2,325,5.99,2011-05-27 01:09:55
12116,449,1,849,7.99,2011-05-30 01:23:07
12117,449,2,1295,4.99,2011-06-15 09:17:20
12118,449,1,2348,0.99,2011-06-18 12:15:43
12119,449,2,2970,2.99,2011-06-20 07:51:51
12120,449,1,3503,0.99,2011-07-06 00:17:24
12121,449,1,3977,8.99,2011-07-06 23:00:49
12122,449,2,4433,3.99,2011-07-07 22:45:41
12123,449,1,5824,2.99,2011-07-10 16:19:53
12124,449,2,7755,6.99,2011-07-28 06:22:18
12125,449,2,7803,3.99,2011-07-28 07:52:13
12126,449,2,8002,2.99,2011-07-28 15:11:00
12127,449,2,10083,5.99,2011-07-31 20:10:19
12128,449,2,10409,2.99,2011-08-01 07:49:15
12129,449,1,10416,4.99,2011-08-01 08:08:39
12130,449,1,10516,6.99,2011-08-01 11:41:55
12131,449,2,10688,6.99,2011-08-01 17:53:43
12132,449,1,12212,4.99,2011-08-18 02:33:29
12133,449,2,14962,7.99,2011-08-22 06:37:43
12134,450,2,548,3.99,2011-05-28 07:34:56
12135,450,2,1639,4.99,2011-06-16 08:33:39
12136,450,1,1739,0.99,2011-06-16 16:09:38
12137,450,2,1914,2.99,2011-06-17 05:25:54
12138,450,2,2278,0.99,2011-06-18 06:37:57
12139,450,1,2501,4.99,2011-06-18 23:10:11
12140,450,1,2626,2.99,2011-06-19 08:28:44
12141,450,1,3155,4.99,2011-06-20 21:02:38
12142,450,1,3570,3.99,2011-07-06 03:23:43
12143,450,1,5999,7.99,2011-07-11 01:21:22
12144,450,1,6028,4.99,2011-07-11 02:31:44
12145,450,2,7365,2.99,2011-07-27 15:00:20
12146,450,1,7610,0.99,2011-07-28 00:11:35
12147,450,1,7626,0.99,2011-07-28 00:49:01
12148,450,2,8733,4.99,2011-07-29 18:26:34
12149,450,2,10432,2.99,2011-08-01 08:43:21
12150,450,1,10984,3.99,2011-08-02 04:30:02
12151,450,2,12812,0.99,2011-08-19 00:54:02
12152,450,2,13731,4.99,2011-08-20 10:22:08
12153,450,1,13810,0.99,2011-08-20 12:59:38
12154,450,1,13828,4.99,2011-08-20 13:49:52
12155,450,1,14282,4.99,2011-08-21 06:41:29
12156,450,2,15019,0.99,2011-08-22 08:52:53
12157,450,1,15327,4.99,2011-08-22 20:31:24
12158,450,2,15419,4.99,2011-08-22 23:54:36
12159,450,1,14172,0.99,2006-02-14 15:16:03
12160,451,2,77,0.99,2011-05-25 11:31:59
12161,451,2,328,2.99,2011-05-27 01:29:31
12162,451,2,1113,2.99,2011-05-31 15:58:44
12163,451,1,1202,0.99,2011-06-15 02:08:04
12164,451,1,1851,0.99,2011-06-17 00:32:26
12165,451,1,1940,6.99,2011-06-17 07:42:22
12166,451,1,2671,1.99,2011-06-19 11:33:11
12167,451,1,2909,3.99,2011-06-20 03:19:10
12168,451,2,2917,0.99,2011-06-20 04:08:35
12169,451,1,3316,6.99,2011-06-21 08:20:18
12170,451,2,3826,4.99,2011-07-06 15:51:58
12171,451,1,4538,2.99,2011-07-08 03:56:29
12172,451,1,4794,8.99,2011-07-08 16:30:11
12173,451,2,4930,4.99,2011-07-08 22:15:48
12174,451,1,5005,3.99,2011-07-09 01:21:44
12175,451,2,5518,8.99,2011-07-10 01:15:11
12176,451,1,7018,2.99,2011-07-27 02:20:22
12177,451,2,10337,8.99,2011-08-01 05:01:46
12178,451,1,10856,2.99,2011-08-02 00:07:14
12179,451,2,10950,2.99,2011-08-02 03:25:08
12180,451,2,11167,6.99,2011-08-02 10:15:51
12181,451,2,11381,6.99,2011-08-02 18:19:29
12182,451,1,11790,2.99,2011-08-17 11:00:08
12183,451,2,12371,2.99,2011-08-18 08:02:46
12184,451,1,12422,4.99,2011-08-18 10:13:12
12185,451,2,13003,1.99,2011-08-19 07:39:29
12186,451,2,13100,2.99,2011-08-19 10:55:45
12187,451,2,13252,2.99,2011-08-19 16:50:50
12188,451,2,13380,0.99,2011-08-19 21:36:58
12189,451,1,13666,2.99,2011-08-20 08:20:19
12190,451,1,13705,2.99,2011-08-20 09:32:23
12191,451,2,14500,0.99,2011-08-21 14:11:30
12192,451,1,15651,4.99,2011-08-23 08:31:49
12193,452,1,354,2.99,2011-05-27 06:12:26
12194,452,2,714,2.99,2011-05-29 04:15:21
12195,452,1,726,1.99,2011-05-29 06:05:29
12196,452,2,1203,4.99,2011-06-15 02:09:02
12197,452,1,1512,5.99,2011-06-15 22:53:03
12198,452,1,1794,3.99,2011-06-16 20:08:37
12199,452,1,2263,0.99,2011-06-18 05:57:47
12200,452,2,2266,4.99,2011-06-18 06:05:02
12201,452,1,2504,0.99,2011-06-18 23:19:53
12202,452,2,2661,0.99,2011-06-19 10:50:52
12203,452,2,3638,3.99,2011-07-06 07:08:17
12204,452,1,3791,2.99,2011-07-06 14:24:56
12205,452,2,3907,6.99,2011-07-06 19:39:14
12206,452,1,4348,0.99,2011-07-07 19:02:05
12207,452,2,4353,4.99,2011-07-07 19:19:05
12208,452,2,4417,2.99,2011-07-07 22:05:05
12209,452,1,4720,0.99,2011-07-08 12:34:34
12210,452,1,5177,1.99,2011-07-09 09:43:21
12211,452,2,5480,0.99,2011-07-09 23:49:07
12212,452,2,6959,2.99,2011-07-27 00:07:51
12213,452,2,7899,6.99,2011-07-28 11:10:12
12214,452,1,8898,1.99,2011-07-30 01:02:20
12215,452,2,9379,6.99,2011-07-30 19:13:01
12216,452,2,11715,4.99,2011-08-17 07:40:55
12217,452,1,11735,3.99,2011-08-17 08:35:42
12218,452,1,12355,0.99,2011-08-18 07:36:23
12219,452,1,12630,4.99,2011-08-18 17:49:28
12220,452,1,13080,4.99,2011-08-19 10:18:00
12221,452,1,13642,3.99,2011-08-20 07:42:17
12222,452,1,14660,0.99,2011-08-21 19:43:21
12223,452,1,15909,0.99,2011-08-23 17:42:42
12224,452,1,14175,4.99,2006-02-14 15:16:03
12225,453,2,2852,5.99,2011-06-19 23:08:50
12226,453,1,2853,7.99,2011-06-19 23:09:41
12227,453,2,2887,4.99,2011-06-20 01:39:43
12228,453,2,3929,0.99,2011-07-06 20:52:39
12229,453,2,4033,8.99,2011-07-07 02:35:46
12230,453,1,4717,4.99,2011-07-08 12:22:43
12231,453,2,4805,2.99,2011-07-08 16:59:12
12232,453,2,5359,6.99,2011-07-09 18:10:52
12233,453,1,6752,4.99,2011-07-12 14:53:15
12234,453,1,7563,0.99,2011-07-27 22:25:36
12235,453,2,9289,6.99,2011-07-30 15:57:04
12236,453,2,9406,6.99,2011-07-30 20:24:00
12237,453,2,9900,1.99,2011-07-31 14:15:05
12238,453,1,11794,4.99,2011-08-17 11:08:48
12239,453,1,12703,2.99,2011-08-18 20:37:13
12240,453,1,13711,7.99,2011-08-20 09:35:20
12241,453,1,13785,4.99,2011-08-20 12:11:46
12242,453,1,14133,2.99,2011-08-21 01:44:14
12243,453,2,14306,5.99,2011-08-21 07:32:35
12244,453,2,14644,4.99,2011-08-21 19:12:12
12245,453,1,14652,4.99,2011-08-21 19:32:05
12246,453,1,15252,0.99,2011-08-22 18:04:22
12247,453,2,15627,4.99,2011-08-23 07:25:38
12248,454,1,735,7.99,2011-05-29 08:08:13
12249,454,2,1647,4.99,2011-06-16 09:14:58
12250,454,2,1844,7.99,2011-06-16 23:53:53
12251,454,1,1861,1.99,2011-06-17 01:17:31
12252,454,1,1938,4.99,2011-06-17 07:18:36
12253,454,2,2048,5.99,2011-06-17 14:55:29
12254,454,2,2182,5.99,2011-06-18 00:56:18
12255,454,1,2437,2.99,2011-06-18 18:30:26
12256,454,2,2666,9.99,2011-06-19 11:17:12
12257,454,1,3221,2.99,2011-06-21 01:49:47
12258,454,1,3362,4.99,2011-06-21 12:19:54
12259,454,1,3622,7.99,2011-07-06 06:05:04
12260,454,2,4562,4.99,2011-07-08 05:08:32
12261,454,2,5088,4.99,2011-07-09 05:45:16
12262,454,2,5446,2.99,2011-07-09 21:59:55
12263,454,2,6260,4.99,2011-07-11 15:26:29
12264,454,2,6701,0.99,2011-07-12 12:47:59
12265,454,2,8481,2.99,2011-07-29 08:45:57
12266,454,1,8806,0.99,2011-07-29 21:36:34
12267,454,2,9041,0.99,2011-07-30 06:32:36
12268,454,1,9372,9.99,2011-07-30 19:04:30
12269,454,1,10005,3.99,2011-07-31 17:53:51
12270,454,2,12347,0.99,2011-08-18 07:18:10
12271,454,1,12553,0.99,2011-08-18 14:46:54
12272,454,2,13496,8.99,2011-08-20 01:42:29
12273,454,2,13513,2.99,2011-08-20 02:27:53
12274,454,2,13694,8.99,2011-08-20 09:13:23
12275,454,1,13805,6.99,2011-08-20 12:53:12
12276,454,1,14799,0.99,2011-08-22 00:44:57
12277,454,2,14843,2.99,2011-08-22 02:05:25
12278,454,2,15012,4.99,2011-08-22 08:42:32
12279,454,1,15301,3.99,2011-08-22 19:44:16
12280,454,2,15608,1.99,2011-08-23 06:55:26
12281,455,2,115,0.99,2011-05-25 19:13:25
12282,455,2,343,0.99,2011-05-27 04:13:41
12283,455,2,1382,1.99,2011-06-15 15:18:08
12284,455,1,1802,1.99,2011-06-16 20:23:30
12285,455,1,1906,2.99,2011-06-17 04:53:35
12286,455,2,2356,0.99,2011-06-18 12:59:23
12287,455,2,4195,2.99,2011-07-07 11:00:02
12288,455,1,4861,8.99,2011-07-08 18:57:30
12289,455,1,4964,2.99,2011-07-08 23:46:38
12290,455,1,5504,6.99,2011-07-10 00:36:38
12291,455,2,6729,4.99,2011-07-12 13:58:23
12292,455,1,7388,4.99,2011-07-27 15:54:19
12293,455,2,7498,4.99,2011-07-27 20:09:31
12294,455,2,7905,5.99,2011-07-28 11:26:57
12295,455,2,8291,2.99,2011-07-29 02:28:25
12296,455,1,10436,0.99,2011-08-01 08:50:59
12297,455,1,11605,4.99,2011-08-17 03:30:57
12298,455,1,12163,2.99,2011-08-18 00:46:01
12299,455,1,12314,4.99,2011-08-18 06:10:02
12300,455,2,13083,2.99,2011-08-19 10:26:45
12301,455,2,13813,4.99,2011-08-20 13:03:26
12302,455,1,14294,2.99,2011-08-21 07:07:26
12303,455,2,14583,4.99,2011-08-21 17:11:47
12304,455,1,15494,1.99,2011-08-23 02:25:09
12305,456,2,19,4.99,2011-05-25 01:17:24
12306,456,1,1288,2.99,2011-06-15 08:41:52
12307,456,1,1700,0.99,2011-06-16 13:18:23
12308,456,2,2103,5.99,2011-06-17 19:13:10
12309,456,2,2146,6.99,2011-06-17 22:26:23
12310,456,1,2192,4.99,2011-06-18 01:35:47
12311,456,1,2404,0.99,2011-06-18 16:33:48
12312,456,1,2581,2.99,2011-06-19 04:54:13
12313,456,1,3743,7.99,2011-07-06 12:03:54
12314,456,2,3881,2.99,2011-07-06 18:35:37
12315,456,1,4141,3.99,2011-07-07 08:19:20
12316,456,2,5964,0.99,2011-07-10 23:47:18
12317,456,2,6023,0.99,2011-07-11 02:15:57
12318,456,2,7248,2.99,2011-07-27 10:37:45
12319,456,1,8749,4.99,2011-07-29 19:13:15
12320,456,2,10519,5.99,2011-08-01 11:44:13
12321,456,1,10813,2.99,2011-08-01 22:43:00
12322,456,1,12188,4.99,2011-08-18 01:51:43
12323,456,1,13144,8.99,2011-08-19 12:45:55
12324,456,1,13348,4.99,2011-08-19 20:31:48
12325,456,1,13547,4.99,2011-08-20 03:53:16
12326,456,2,14253,2.99,2011-08-21 05:47:52
12327,456,2,14690,1.99,2011-08-21 20:42:25
12328,456,1,15720,3.99,2011-08-23 11:15:20
12329,456,1,15910,2.99,2011-08-23 17:43:16
12330,457,2,1024,7.99,2011-05-31 03:30:19
12331,457,2,1453,4.99,2011-06-15 19:36:39
12332,457,2,1727,0.99,2011-06-16 15:21:47
12333,457,1,2030,0.99,2011-06-17 13:13:27
12334,457,1,2172,7.99,2011-06-18 00:06:16
12335,457,1,2670,4.99,2011-06-19 11:30:16
12336,457,1,2762,3.99,2011-06-19 17:22:31
12337,457,1,2811,0.99,2011-06-19 19:53:30
12338,457,2,3115,2.99,2011-06-20 17:59:05
12339,457,2,3184,2.99,2011-06-20 22:57:44
12340,457,2,4600,5.99,2011-07-08 06:48:37
12341,457,1,5500,0.99,2011-07-10 00:28:17
12342,457,1,6467,7.99,2011-07-12 01:22:03
12343,457,1,7184,1.99,2011-07-27 08:22:26
12344,457,2,8373,4.99,2011-07-29 05:19:53
12345,457,1,8502,2.99,2011-07-29 09:15:41
12346,457,1,10049,2.99,2011-07-31 19:11:11
12347,457,2,11956,6.99,2011-08-17 17:22:05
12348,457,1,12115,4.99,2011-08-17 23:04:15
12349,457,1,12171,4.99,2011-08-18 01:06:13
12350,457,1,13088,0.99,2011-08-19 10:36:11
12351,457,1,13150,2.99,2011-08-19 13:08:19
12352,457,2,13934,0.99,2011-08-20 17:18:48
12353,457,2,14327,10.99,2011-08-21 08:18:18
12354,457,1,14365,6.99,2011-08-21 09:25:13
12355,457,1,15128,3.99,2011-08-22 12:57:26
12356,457,1,12645,3.98,2006-02-14 15:16:03
12357,457,2,14516,0.00,2006-02-14 15:16:03
12358,458,2,2629,5.99,2011-06-19 08:42:12
12359,458,2,3322,0.99,2011-06-21 08:42:37
12360,458,2,4525,2.99,2011-07-08 03:15:00
12361,458,1,5412,2.99,2011-07-09 20:23:52
12362,458,1,5572,0.99,2011-07-10 03:49:00
12363,458,2,6250,3.99,2011-07-11 15:02:04
12364,458,1,6431,5.99,2011-07-12 00:03:57
12365,458,2,6595,7.99,2011-07-12 07:25:48
12366,458,1,6654,1.99,2011-07-12 11:06:28
12367,458,2,7923,3.99,2011-07-28 12:08:29
12368,458,1,8158,0.99,2011-07-28 21:08:46
12369,458,2,11138,2.99,2011-08-02 09:26:16
12370,458,2,11975,2.99,2011-08-17 17:58:39
12371,458,2,12768,0.99,2011-08-18 23:26:11
12372,458,2,13259,2.99,2011-08-19 17:08:53
